[-25.758617828724635, 28.23352264321756];3.0;1.219;10.679;-2.564;
[-25.758655432736322, 28.2335296762897];4.0;-1.463;11.082;-2.361;
[-25.758695085900403, 28.233558343470346];5.0;-1.918;10.557;-2.871;
[-25.75872671610193, 28.23360649589447];6.0;2.176;10.238;-3.119;
[-25.758743597652956, 28.23366616728978];6.0;3.436;11.248;-4.229;
[-25.758761119202187, 28.233733257648044];6.0;3.717;11.327;-3.812;
[-25.758779476115006, 28.23380802281351];7.0;17.509;16.553;-3.475;
[-25.75880374895586, 28.233902967885857];10.0;5.506;10.666;-3.123;
[-25.75883246043927, 28.234012402048588];11.0;2.287;10.286;-3.585;
[-25.758860406256247, 28.234120206990394];11.0;2.362;12.365;-3.541;
[-25.75888821636435, 28.234230148129836];11.0;3.285;11.405;-3.201;
[-25.758915275525748, 28.234342411997893];11.0;2.074;11.123;-4.717;
[-25.758947032749152, 28.23446239965952];12.0;2.176;11.264;-6.365;
[-25.75898213576563, 28.23459241258496];13.0;1.909;10.935;-4.056;
[-25.75901530906056, 28.234729199977927];14.0;2.389;11.182;-5.878;
[-25.759053429064842, 28.234875847062693];15.0;2.146;11.372;-5.72;
[-25.759091350808866, 28.23502653801201];15.0;3.174;12.6;-4.481;
[-25.759131477498205, 28.235186171674496];16.0;2.294;13.671;-4.662;
[-25.759174899061804, 28.235346947169017];16.0;2.367;12.877;-2.915;
[-25.759211720829068, 28.235506961280095];16.0;1.453;11.345;-2.692;
[-25.75924958635707, 28.23566779395073];16.0;3.852;14.164;3.545;
[-25.75929054737214, 28.235826674556492];16.0;-1.982;13.005;-2.978;
[-25.75932883600859, 28.235987138584054];15.0;-1.2;11.188;-2.454;
[-25.759359049098407, 28.236138052944042];15.0;-1.568;11.872;-2.958;
[-25.759428613238693, 28.236429757431495];15.0;-1.717;11.979;-1.962;
[-25.759464997678908, 28.236583935028566];15.0;-1.888;11.744;-2.394;
[-25.759464997678908, 28.236583935028566];15.0;-2.215;11.715;-1.852;
[-25.759503504526048, 28.236732137664347];15.0;-1.876;12.237;-1.724;
[-25.759534494931646, 28.236872736465568];14.0;-1.487;11.085;1.366;
[-25.759553908342802, 28.237000268374693];12.0;-2.079;11.632;1.736;
[-25.75959737645415, 28.237210719982343];10.0;-1.883;11.542;1.996;
[-25.75959737645415, 28.237210719982343];10.0;-2.836;11.515;2.571;
[-25.75961985771386, 28.237295394281865];8.0;-1.892;11.191;2.429;
[-25.759648396992798, 28.23739677822638];3.0;-1.809;10.475;2.205;
[-25.759650636540027, 28.237433733349587];3.0;-2.434;10.278;1.01;
[-25.759647648259634, 28.237464193677813];2.0;-3.566;11.958;1.682;
[-25.759639734228, 28.237480607487555];1.0;-3.571;10.484;-1.893;
[-25.75963518001815, 28.23749266420907];0.0;-3.258;10.157;-2.225;
[-25.759627201736627, 28.23750423050884];1.0;-2.895;10.599;-2.306;
[-25.759620536059224, 28.237519415611683];1.0;-2.871;10.223;-2.082;
[-25.75961701698545, 28.237531535156542];0.0;-1.796;9.906;-0.549;
[-25.75961701698545, 28.237531535156542];0.0;-1.587;9.856;-1.329;
[-25.75961701698545, 28.237531535156542];0.0;-1.484;9.727;-0.991;
[-25.75961701698545, 28.237531535156542];0.0;-1.463;9.686;-0.969;
[-25.75961701698545, 28.237531535156542];0.0;-1.429;10.004;-1.774;
[-25.75961701698545, 28.237531535156542];0.0;-1.579;10.144;-2.061;
[-25.75961701698545, 28.237531535156542];0.0;-1.688;9.714;-2.934;
[-25.75960936299795, 28.237537628292674];0.0;-1.812;9.996;-1.905;
[-25.75960936299795, 28.237537628292674];0.0;-2.237;10.892;-1.178;
[-25.75959754839647, 28.237548464195097];1.0;-2.08;10.698;-1.371;
[-25.75958746543174, 28.237556228760727];1.0;-2.285;10.904;1.201;
[-25.75957584789016, 28.23756422387668];1.0;-2.325;10.694;-1.235;
[-25.75956215641896, 28.23757330075192];1.0;-2.299;10.509;-2.723;
[-25.759547451811727, 28.237582410147645];1.0;-1.988;10.098;-1.829;
[-25.75953225583937, 28.237591575992333];1.0;-2.45;10.594;-1.305;
[-25.759515816196362, 28.237600736331736];1.0;-1.651;10.611;-1.329;
[-25.759500278257036, 28.23760890364183];1.0;-2.868;11.021;-1.891;
[-25.759477325317977, 28.23762037936855];2.0;-3.51;11.925;-2.154;
[-25.759452623396715, 28.23762930739544];2.0;-3.342;11.885;-1.754;
[-25.75943262881054, 28.237637542959753];2.0;-2.665;10.974;-1.59;
[-25.759410806646937, 28.237651744764907];2.0;-2.707;11.322;-1.332;
[-25.75938622580196, 28.237664696902502];2.0;-2.907;11.738;-2.261;
[-25.75936397761183, 28.237676415655574];2.0;-3.886;11.258;-1.422;
[-25.75934151528353, 28.23768545365536];2.0;-3.074;11.207;-1.581;
[-25.759321221074792, 28.237695027774826];2.0;-1.866;10.163;-1.377;
[-25.759302509561, 28.237703848315622];1.0;-2.266;10.179;-1.473;
[-25.759281690409257, 28.23771424199785];2.0;-2.578;10.346;-1.636;
[-25.759258313835467, 28.237722080989872];2.0;-3.105;11.456;-2.037;
[-25.759235104917245, 28.237725807903654];2.0;-3.443;11.903;-1.784;
[-25.759215101143827, 28.237728272692507];2.0;-3.737;13.737;-1.687;
[-25.759192537104198, 28.237730233483713];2.0;-2.496;11.825;-1.722;
[-25.75916843064125, 28.23773736973342];2.0;-2.221;10.796;-1.347;
[-25.759149155485495, 28.23775256755693];2.0;-2.346;11.712;-1.255;
[-25.759138400408187, 28.237770889985004];2.0;-2.433;11.73;-0.946;
[-25.75913423267525, 28.237793994010143];2.0;-1.612;10.593;-0.813;
[-25.75913282884471, 28.237808241574673];1.0;-1.425;10.204;-1.308;
[-25.75913580781332, 28.237822438743393];1.0;-1.617;10.231;-1.32;
[-25.75913893384574, 28.237835934661756];1.0;-1.699;10.06;-0.943;
[-25.75914246393626, 28.23784979328581];1.0;-1.75;9.947;-1.086;
[-25.759146095118535, 28.237862946508436];1.0;-1.644;10.328;-0.553;
[-25.759146095118535, 28.237862946508436];1.0;-1.326;9.908;-0.824;
[-25.759146095118535, 28.237862946508436];1.0;-1.39;9.835;-1.38;
[-25.759146095118535, 28.237862946508436];1.0;-1.457;9.845;-1.522;
[-25.759146095118535, 28.237862946508436];1.0;-1.086;9.682;-1.105;
[-25.759146095118535, 28.237862946508436];1.0;-1.115;9.592;-1.065;
[-25.759146095118535, 28.237862946508436];1.0;-1.828;11.292;-1.296;
[-25.759146095118535, 28.237862946508436];1.0;-0.921;9.649;-0.755;
[-25.759146095118535, 28.237862946508436];1.0;-0.884;9.66;-0.742;
[-25.759146095118535, 28.237862946508436];1.0;-0.803;9.623;-0.685;
[-25.759146095118535, 28.237862946508436];1.0;-0.831;9.635;-0.691;
[-25.759146095118535, 28.237862946508436];1.0;-1.113;10.064;-0.733;
[-25.759146095118535, 28.237862946508436];1.0;-1.495;11.563;-1.918;
[-25.759146095118535, 28.237862946508436];1.0;-0.651;9.698;-0.813;
[-25.759146095118535, 28.237862946508436];1.0;-0.654;9.65;-0.674;
[-25.759146095118535, 28.237862946508436];1.0;-0.67;9.664;-0.67;
[-25.759146095118535, 28.237862946508436];1.0;-0.678;9.674;-0.749;
[-25.759146095118535, 28.237862946508436];1.0;-0.64;9.64;-0.638;
[-25.759146095118535, 28.237862946508436];1.0;-0.639;9.635;-0.646;
[-25.759146095118535, 28.237862946508436];1.0;-0.7;9.668;-0.698;
[-25.759146095118535, 28.237862946508436];1.0;-0.64;9.638;-0.699;
[-25.759146095118535, 28.237862946508436];1.0;-0.639;9.635;-0.666;
[-25.759146095118535, 28.237862946508436];1.0;-0.634;9.635;-0.661;
[-25.759146095118535, 28.237862946508436];1.0;-0.785;10.203;-0.686;
[-25.759146095118535, 28.237862946508436];1.0;-0.833;9.694;-0.661;
[-25.759146095118535, 28.237862946508436];1.0;-0.639;9.637;-0.671;
[-25.759146095118535, 28.237862946508436];1.0;-0.637;9.649;-0.641;
[-25.759146095118535, 28.237862946508436];1.0;-0.646;9.656;-0.659;
[-25.759146095118535, 28.237862946508436];1.0;-0.633;9.638;-0.664;
[-25.759146095118535, 28.237862946508436];1.0;-0.653;9.638;-0.639;
[-25.759146095118535, 28.237862946508436];1.0;-0.648;9.628;-0.643;
[-25.759146095118535, 28.237862946508436];1.0;-0.639;9.637;-0.629;
[-25.759146095118535, 28.237862946508436];1.0;-0.627;9.62;-0.642;
[-25.759146095118535, 28.237862946508436];1.0;-0.646;9.643;-0.642;
[-25.759146095118535, 28.237862946508436];1.0;-0.635;9.626;-0.656;
[-25.759146095118535, 28.237862946508436];1.0;-0.631;9.634;-0.633;
[-25.759146095118535, 28.237862946508436];1.0;-0.631;9.639;-0.639;
[-25.759146095118535, 28.237862946508436];1.0;-0.67;9.657;-0.652;
[-25.759146095118535, 28.237862946508436];1.0;-0.754;9.974;-1.495;
[-25.759146095118535, 28.237862946508436];1.0;-0.696;9.663;-0.742;
[-25.759146095118535, 28.237862946508436];1.0;-0.669;9.716;-0.728;
[-25.759146095118535, 28.237862946508436];1.0;-0.697;9.753;-0.8;
[-25.759146095118535, 28.237862946508436];1.0;-0.668;9.635;-0.71;
[-25.759146095118535, 28.237862946508436];1.0;-0.601;9.637;-0.667;
[-25.759146095118535, 28.237862946508436];1.0;-0.602;9.621;-0.682;
[-25.759146095118535, 28.237862946508436];1.0;-0.592;9.634;-0.655;
[-25.759146095118535, 28.237862946508436];1.0;-0.604;9.624;-0.655;
[-25.759146095118535, 28.237862946508436];1.0;-0.6;9.626;-0.659;
[-25.759146095118535, 28.237862946508436];1.0;-0.597;9.628;-0.663;
[-25.759146095118535, 28.237862946508436];1.0;-0.598;9.619;-0.672;
[-25.759146095118535, 28.237862946508436];1.0;-0.582;9.618;-0.658;
[-25.759146095118535, 28.237862946508436];1.0;-0.602;9.622;-0.666;
[-25.759146095118535, 28.237862946508436];1.0;-1.177;9.692;-1.047;
[-25.759146095118535, 28.237862946508436];1.0;-0.599;9.646;-0.678;
[-25.759146095118535, 28.237862946508436];1.0;-0.609;9.66;-0.672;
[-25.759146095118535, 28.237862946508436];1.0;-0.62;9.624;-0.666;
[-25.759146095118535, 28.237862946508436];1.0;-0.599;9.623;-0.678;
[-25.759146095118535, 28.237862946508436];1.0;-0.591;9.629;-0.669;
[-25.759146095118535, 28.237862946508436];1.0;-0.593;9.626;-0.678;
[-25.759146095118535, 28.237862946508436];1.0;-0.596;9.637;-0.667;
[-25.759146095118535, 28.237862946508436];1.0;-0.604;9.627;-0.669;
[-25.759146095118535, 28.237862946508436];1.0;-0.617;9.636;-0.667;
[-25.759146095118535, 28.237862946508436];1.0;-0.622;9.631;-0.663;
[-25.759146095118535, 28.237862946508436];1.0;-0.587;9.622;-0.656;
[-25.759146095118535, 28.237862946508436];1.0;-0.941;9.843;-1.136;
[-25.759146095118535, 28.237862946508436];1.0;-9.109;11.197;-3.22;
[-25.759146095118535, 28.237862946508436];1.0;-3.921;14.323;4.148;
[-25.759146095118535, 28.237862946508436];1.0;10.733;12.585;14.118;
[-25.759146095118535, 28.237862946508436];1.0;3.402;8.559;8.86;
[-25.759146095118535, 28.237862946508436];1.0;2.236;7.956;8.879;
[-25.759146095118535, 28.237862946508436];1.0;4.195;7.462;10.904;
[-25.759146095118535, 28.237862946508436];1.0;5.905;9.445;8.45;
[-25.759146095118535, 28.237862946508436];1.0;2.831;9.24;11.93;
[-25.759146095118535, 28.237862946508436];1.0;1.432;7.417;8.914;
[-25.759146095118535, 28.237862946508436];1.0;-4.089;7.144;10.859;
[-25.759146095118535, 28.237862946508436];1.0;9.688;7.01;15.326;
[-25.759146095118535, 28.237862946508436];1.0;-8.271;11.018;9.795;
[-25.759146095118535, 28.237862946508436];1.0;-3.815;9.774;7.075;
[-25.759146095118535, 28.237862946508436];1.0;-2.886;8.383;9.064;
[-25.759146095118535, 28.237862946508436];1.0;-1.459;7.159;8.288;
[-25.759146095118535, 28.237862946508436];1.0;-1.267;6.823;8.443;
[-25.759146095118535, 28.237862946508436];1.0;-1.749;6.799;8.313;
[-25.759146095118535, 28.237862946508436];1.0;-2.397;6.913;8.66;
[-25.759146095118535, 28.237862946508436];1.0;-1.392;7.157;7.539;
[-25.759146095118535, 28.237862946508436];1.0;-1.554;7.318;8.334;
[-25.759146095118535, 28.237862946508436];1.0;-1.459;7.427;7.754;
[-25.759146095118535, 28.237862946508436];1.0;-8.083;7.639;19.519;
[-25.759146095118535, 28.237862946508436];1.0;11.596;-8.154;18.702;
[-25.759146095118535, 28.237862946508436];1.0;3.293;-1.262;9.795;
[-25.759146095118535, 28.237862946508436];1.0;3.379;-1.258;9.796;
[-25.759146095118535, 28.237862946508436];1.0;3.308;-1.233;9.762;
[-25.759146095118535, 28.237862946508436];1.0;3.294;-1.213;9.759;
[-25.759146095118535, 28.237862946508436];1.0;3.315;-1.213;9.756;
[-25.759146095118535, 28.237862946508436];1.0;3.297;-1.211;9.752;
[-25.759146095118535, 28.237862946508436];1.0;3.304;-1.205;9.749;
[-25.759146095118535, 28.237862946508436];1.0;3.307;-1.183;9.754;
[-25.759146095118535, 28.237862946508436];1.0;3.303;-1.192;9.752;
[-25.759146095118535, 28.237862946508436];1.0;3.311;-1.191;9.757;
[-25.759146095118535, 28.237862946508436];1.0;3.312;-1.194;9.763;
[-25.759146095118535, 28.237862946508436];1.0;3.306;-1.192;9.762;
[-25.759146095118535, 28.237862946508436];1.0;3.309;-1.183;9.755;
[-25.759146095118535, 28.237862946508436];1.0;3.305;-1.183;9.755;
[-25.759146095118535, 28.237862946508436];1.0;3.314;-1.182;9.751;
[-25.759146095118535, 28.237862946508436];1.0;3.309;-1.189;9.745;
[-25.759146095118535, 28.237862946508436];1.0;3.337;-1.176;9.758;
[-25.759146095118535, 28.237862946508436];1.0;3.305;-1.181;9.771;
[-25.759146095118535, 28.237862946508436];1.0;3.308;-1.18;9.765;
[-25.759146095118535, 28.237862946508436];1.0;3.325;-1.189;9.781;
[-25.759146095118535, 28.237862946508436];1.0;4.43;-2.191;12.924;
[-25.759146095118535, 28.237862946508436];1.0;9.316;5.702;15.162;
[-25.759146095118535, 28.237862946508436];1.0;8.441;5.71;12.666;
[-25.759146095118535, 28.237862946508436];1.0;-1.541;6.47;9.789;
[-25.759146095118535, 28.237862946508436];1.0;-1.484;7.193;8.863;
[-25.759146095118535, 28.237862946508436];1.0;-0.931;6.58;8.483;
[-25.759146095118535, 28.237862946508436];1.0;-0.881;6.384;8.685;
[-25.759146095118535, 28.237862946508436];1.0;-1.094;6.529;8.528;
[-25.759146095118535, 28.237862946508436];1.0;-1.529;7.134;8.421;
[-25.759146095118535, 28.237862946508436];1.0;-3.355;7.333;10.979;
[-25.759146095118535, 28.237862946508436];1.0;-2.479;7.413;9.181;
[-25.759146095118535, 28.237862946508436];1.0;-1.866;6.803;7.728;
[-25.759146095118535, 28.237862946508436];1.0;-2.031;6.862;7.965;
[-25.759146095118535, 28.237862946508436];1.0;-2.286;7.301;9.607;
[-25.759146095118535, 28.237862946508436];1.0;-1.528;6.931;8.126;
[-25.759146095118535, 28.237862946508436];1.0;-1.504;6.491;8.406;
[-25.759146095118535, 28.237862946508436];1.0;-1.35;6.358;8.324;
[-25.759146095118535, 28.237862946508436];1.0;-1.525;6.208;8.82;
[-25.759146095118535, 28.237862946508436];1.0;-1.265;5.99;8.738;
[-25.759146095118535, 28.237862946508436];1.0;-1.577;6.473;8.569;
[-25.759146095118535, 28.237862946508436];1.0;-0.957;6.194;8.529;
[-25.759146095118535, 28.237862946508436];1.0;-3.259;6.879;11.341;
[-25.759146095118535, 28.237862946508436];1.0;-0.685;5.653;9.449;
[-25.759146095118535, 28.237862946508436];1.0;-0.645;5.874;8.973;
[-25.759146095118535, 28.237862946508436];1.0;-0.502;5.901;9.227;
[-25.759146095118535, 28.237862946508436];1.0;-0.748;5.873;9.321;
[-25.759146095118535, 28.237862946508436];1.0;-1.106;5.95;9.106;
[-25.759146095118535, 28.237862946508436];1.0;-1.101;6.048;9.602;
[-25.759146095118535, 28.237862946508436];1.0;-0.927;6.151;9.265;
[-25.759146095118535, 28.237862946508436];1.0;-0.633;5.927;9.599;
[-25.759146095118535, 28.237862946508436];1.0;-0.947;5.902;9.637;
[-25.759146095118535, 28.237862946508436];1.0;-1.101;6.122;9.686;
[-25.759146095118535, 28.237862946508436];1.0;-0.564;5.887;8.801;
[-25.759146095118535, 28.237862946508436];1.0;-0.546;5.908;9.057;
[-25.759146095118535, 28.237862946508436];1.0;-0.493;5.918;8.985;
[-25.759146095118535, 28.237862946508436];1.0;-0.988;5.997;9.009;
[-25.759146095118535, 28.237862946508436];1.0;-0.777;6.211;8.676;
[-25.759146095118535, 28.237862946508436];1.0;-0.773;6.536;10.127;
[-25.759146095118535, 28.237862946508436];1.0;-1.353;7.439;9.72;
[-25.759146095118535, 28.237862946508436];1.0;0.263;6.091;8.54;
[-25.759146095118535, 28.237862946508436];1.0;-0.546;6.257;8.86;
[-25.759146095118535, 28.237862946508436];1.0;0.28;5.723;8.997;
[-25.759146095118535, 28.237862946508436];1.0;0.756;6.233;10.394;
[-25.759146095118535, 28.237862946508436];1.0;0.94;5.497;9.48;
[-25.759146095118535, 28.237862946508436];1.0;1.088;5.836;9.136;
[-25.759146095118535, 28.237862946508436];1.0;0.617;5.7;9.148;
[-25.759146095118535, 28.237862946508436];1.0;-0.698;5.699;9.368;
[-25.759146095118535, 28.237862946508436];1.0;2.838;6.501;9.689;
[-25.759146095118535, 28.237862946508436];1.0;-1.772;6.702;9.392;
[-25.759146095118535, 28.237862946508436];1.0;-1.808;6.774;8.373;
[-25.75647049636541, 28.23645855751886];6.0;-3.855;10.158;-4.646;
[-25.75653624152364, 28.236426373428813];7.0;-4.615;9.758;-3.64;
[-25.756604356221718, 28.23639688652418];8.0;-4.252;9.671;-1.689;
[-25.756671076628166, 28.236372851905042];7.0;-4.809;11.954;-2.713;
[-25.756739886398933, 28.236353473560815];7.0;-4.438;11.927;-3.234;
[-25.756813530010184, 28.236335923891964];8.0;-3.569;9.964;-2.827;
[-25.75689049501191, 28.236311633148162];9.0;-3.766;10.326;-2.624;
[-25.7569706724705, 28.236285326067676];9.0;-3.648;9.971;-2.349;
[-25.757053662401983, 28.23625887950788];9.0;-4.083;10.865;-1.826;
[-25.757133058369202, 28.236231021868186];9.0;-3.698;11.472;-2.1;
[-25.757208462942454, 28.236200745645935];8.0;-4.271;10.527;-2.093;
[-25.757279190907475, 28.236173866947976];8.0;-4.37;9.853;-1.702;
[-25.75734310613498, 28.236150982547844];7.0;-4.453;9.844;-0.848;
[-25.75739956708898, 28.236129694028435];6.0;-4.337;9.725;0.87;
[-25.757444436694147, 28.236111293956352];5.0;-4.503;9.714;0.942;
[-25.757480853257206, 28.23610270255465];3.0;-4.535;9.519;0.938;
[-25.757504744832737, 28.236096863611365];2.0;-4.739;9.435;-0.851;
[-25.75752368747834, 28.236089361141318];1.0;-4.11;9.582;-0.652;
[-25.75753548767075, 28.236085837044243];1.0;-4.043;9.333;-0.361;
[-25.75753548767075, 28.236085837044243];1.0;-3.937;9.188;-1.585;
[-25.75753548767075, 28.236085837044243];1.0;-3.856;9.009;-1.233;
[-25.75753548767075, 28.236085837044243];1.0;-3.889;8.991;-1.226;
[-25.75753548767075, 28.236085837044243];1.0;-3.862;8.991;-1.196;
[-25.75753548767075, 28.236085837044243];1.0;-3.877;8.999;-1.202;
[-25.75753548767075, 28.236085837044243];1.0;-3.873;9.032;-1.206;
[-25.75753548767075, 28.236085837044243];1.0;-3.888;9.011;-1.228;
[-25.75753548767075, 28.236085837044243];1.0;-3.868;8.995;-1.223;
[-25.75753548767075, 28.236085837044243];1.0;-3.878;9.071;-1.222;
[-25.75753548767075, 28.236085837044243];1.0;-3.902;9.014;-1.242;
[-25.75753548767075, 28.236085837044243];1.0;-3.883;9.026;-1.202;
[-25.75753548767075, 28.236085837044243];1.0;-3.909;9.017;-1.198;
[-25.75753548767075, 28.236085837044243];1.0;-3.888;9.02;-1.189;
[-25.75753548767075, 28.236085837044243];1.0;-3.905;9.018;-1.214;
[-25.75753548767075, 28.236085837044243];1.0;-3.896;9.041;-1.22;
[-25.75753548767075, 28.236085837044243];1.0;-3.88;9.055;-1.202;
[-25.75753548767075, 28.236085837044243];1.0;-3.895;9.027;-1.205;
[-25.75753548767075, 28.236085837044243];1.0;-3.904;9.034;-1.205;
[-25.75753548767075, 28.236085837044243];1.0;-3.889;9.014;-1.201;
[-25.75753548767075, 28.236085837044243];1.0;-3.895;9.012;-1.22;
[-25.75753548767075, 28.236085837044243];1.0;-3.862;9.011;-1.188;
[-25.75753548767075, 28.236085837044243];1.0;-3.897;9.023;-1.198;
[-25.75753548767075, 28.236085837044243];1.0;-3.879;9.019;-1.218;
[-25.75753548767075, 28.236085837044243];1.0;-3.871;8.997;-1.208;
[-25.75753548767075, 28.236085837044243];1.0;-3.891;9.023;-1.186;
[-25.75753548767075, 28.236085837044243];1.0;-3.882;9.026;-1.199;
[-25.75753548767075, 28.236085837044243];1.0;-3.877;9.005;-1.198;
[-25.75753548767075, 28.236085837044243];1.0;-3.87;9.021;-1.201;
[-25.75753548767075, 28.236085837044243];1.0;-3.872;9.008;-1.177;
[-25.75753548767075, 28.236085837044243];1.0;-3.89;9.036;-1.201;
[-25.75753548767075, 28.236085837044243];1.0;-3.877;8.994;-1.22;
[-25.75753548767075, 28.236085837044243];1.0;-3.877;9.02;-1.203;
[-25.75753548767075, 28.236085837044243];1.0;-3.876;9.015;-1.211;
[-25.75753548767075, 28.236085837044243];1.0;-3.886;9.012;-1.22;
[-25.75753548767075, 28.236085837044243];1.0;-3.888;9.026;-1.208;
[-25.755131006829714, 28.236867138518857];4.0;3.01;11.038;-1.737;
[-25.755177416079615, 28.23685847061894];5.0;-2.916;11.803;-2.737;
[-25.75522139602375, 28.236835880640395];5.0;-5.125;10.555;-3.725;
[-25.755279172336753, 28.236808912854528];6.0;-4.53;9.941;-3.491;
[-25.755336951068386, 28.236786753027985];6.0;-3.921;10.101;-4.57;
[-25.755413913272715, 28.236761163382237];8.0;-3.378;10.111;-4.683;
[-25.75550800494857, 28.236735998887653];10.0;-3.671;10.4;-5.131;
[-25.755611271595647, 28.236705220653185];12.0;-5.294;14.046;-2.883;
[-25.755714822381403, 28.23667553894634];11.0;-4.23;11.269;-2.55;
[-25.75581458733114, 28.23664572763302];11.0;-4.079;12.519;-2.423;
[-25.755910682469597, 28.23661776364727];11.0;-4.807;11.18;-2.263;
[-25.756004533716567, 28.23659097630391];10.0;-4.352;11.61;2.3;
[-25.756074111519077, 28.236570506796156];7.0;-5.511;11.591;3.12;
[-25.756128685175657, 28.23655509780759];6.0;-4.641;12.187;2.246;
[-25.75617100031059, 28.23653974816522];4.0;-4.068;10.815;-2.124;
[-25.75620962564327, 28.23652932119771];4.0;-4.07;11.318;-3.226;
[-25.75625152596287, 28.236517680162727];4.0;-3.785;11.442;-2.049;
[-25.756289607166483, 28.2365065045203];4.0;-3.685;9.468;-1.059;
[-25.756327630390242, 28.23649662258813];4.0;-4.168;9.908;-2.959;
[-25.756366277056735, 28.2364889562919];4.0;-3.637;9.262;-3.307;
[-25.756416743048455, 28.236476861432966];5.0;-3.076;10.269;-3.458;
[-26.195311350854908, 28.04213622063411];0.0;4.462;5.784;8.619;
[-26.195311350854908, 28.04213622063411];0.0;5.103;5.318;9.787;
