[0.0, 0.0];0.0;0.5033809;0.39743748;10.45069;
[0.0, 0.0];0.0;0.5374983;0.3728969;10.451289;
[0.0, 0.0];0.0;0.48362875;0.33518824;10.419566;
[0.0, 0.0];0.0;0.52492875;0.39264908;10.495582;
[0.0, 0.0];0.0;0.5315128;0.40701428;10.450092;
[-25.753174152964274, 28.240929154273935];1.2588071823120117;6.167464;6.7480574;10.949283;
[-25.75314957834373, 28.240937508265787];0.0;2.2307975;0.64583594;10.721235;
[-25.75314957834373, 28.240937508265787];0.0;1.033098;0.39025488;10.419566;
[-25.75314957834373, 28.240937508265787];0.0;4.935647;2.098518;13.219584;
[-25.75314957834373, 28.240937508265787];0.0;0.18495208;0.45908818;10.4405155;
[-25.75314957834373, 28.240937508265787];0.0;0.15741876;0.51595044;10.59973;
[-25.75314957834373, 28.240937508265787];0.0;0.12449849;0.44831428;10.456676;
[-25.75314957834373, 28.240937508265787];0.0;0.49799395;0.47465047;10.6877165;
[-25.75314957834373, 28.240937508265787];0.0;1.192911;0.5770026;10.549451;
[-25.753146602052723, 28.241027609438373];0.0;0.5746084;0.60693014;10.866084;
[-25.753146602052723, 28.241027609438373];0.0;0.5542577;1.2515689;10.605117;
[-25.753146602052723, 28.241027609438373];0.0;0.9828198;0.7356185;10.670359;
[-25.753146602052723, 28.241027609438373];0.0;0.88525605;0.7858967;10.812215;
[-25.753146602052723, 28.241027609438373];0.0;0.5805939;1.0594343;11.121067;
[-25.753146602052723, 28.241027609438373];0.0;0.57161564;0.4357447;10.805631;
[-25.753146602052723, 28.241027609438373];0.0;0.17597382;0.20350714;10.891224;
[-25.753146602052723, 28.241027609438373];0.0;0.3633201;0.12330139;10.55005;
[-25.753146602052723, 28.241027609438373];0.0;0.33159694;0.45609543;10.575788;
[-25.753146602052723, 28.241027609438373];0.0;0.88944596;0.60932434;10.527305;
[-25.753146602052723, 28.241027609438373];0.0;1.2204443;1.3533225;10.666168;
[-25.753146602052723, 28.241027609438373];0.0;1.448492;1.5735891;10.750565;
[-25.75318269440191, 28.241063139666693];2.860029458999634;1.8423382;0.6015432;10.840346;
[-25.7531633798937, 28.24106815064476];0.0;1.8782512;0.81522566;11.130644;
[-25.753159261469662, 28.241125256610445];5.83869743347168;2.1398177;1.1791444;11.655573;
[-25.753149234550865, 28.241204458725093];6.682761192321777;2.172738;0.9528923;11.017518;
[-25.753137683735797, 28.2412879121427];8.29891300201416;2.3840263;1.0133458;11.398794;
[-25.753137740261504, 28.241362328142234];9.861674308776855;1.3371617;1.3449428;11.212047;
[-25.753128565666284, 28.241463110263396];9.934523582458496;1.6394296;1.4401124;12.415731;
[-25.753120385581195, 28.24155994843989];11.336613655090332;1.9111716;1.009156;11.264719;
[-25.753088057873725, 28.24169161343867];12.263352394104004;1.714847;1.9812019;12.561778;
[-25.75308058897087, 28.24182053400821];12.775776863098145;1.2497733;1.2072762;11.591528;
[-25.753073236505003, 28.24195319786329];13.564008712768555;1.168969;1.2779051;12.366052;
[-25.753067457902123, 28.242087187413247];13.602014541625977;2.2212207;1.299453;11.511322;
[-25.753061469049225, 28.242209746288463];11.968657493591309;3.098097;1.2300211;12.269087;
[-25.75305539076782, 28.242316272860748];10.269732475280762;2.355296;1.0516531;12.652758;
[-25.753052378559058, 28.242408743303386];8.633935928344727;2.8167782;1.1228806;11.455657;
[-25.753050646388445, 28.242484541917573];6.952953815460205;2.456451;1.9901801;11.640609;
[-25.753045144781673, 28.24254389100086];5.51963472366333;2.7730842;1.0714053;11.200674;
[-25.753042698006, 28.242584825229162];4.037095546722412;1.2138603;0.7978677;11.066;
[-25.753036775971736, 28.24262640553084];3.8675785064697266;0.65182143;0.86011696;10.916962;
[-25.753019931175412, 28.242665122329605];4.099074840545654;0.7661445;2.3612814;11.973403;
[-25.75299155237214, 28.242696675792974];4.614536285400391;0.7020996;2.5731683;11.799225;
[-25.752948104019993, 28.242713420754107];5.443822860717773;1.1611878;3.352481;11.771691;
[-25.752894919793025, 28.242719550020716];6.050012588500977;1.4155718;1.757344;11.372458;
[-25.752836715483152, 28.242718360038147];6.806870460510254;2.171541;1.3976152;12.287044;
[-25.752762496364824, 28.242711944148674];8.864287376403809;2.3169887;1.3503298;11.618463;
[-25.7526726320761, 28.24270594400896];10.281752586364746;1.7824832;1.6196774;11.95784;
[-25.752574738455564, 28.242704061152402];10.939204216003418;1.7172412;1.6777369;12.867039;
[-25.752469499453145, 28.242699926151598];11.496513366699219;2.5031378;1.7824832;13.384785;
[-25.752353119490458, 28.242693557986424];13.0872163772583;1.4927847;1.6741456;12.467805;
[-25.75223847773638, 28.242689964957474];13.09778881072998;2.2146366;1.2246342;11.715427;
[-25.75212764899138, 28.242682450253604];12.458643913269043;2.9741971;1.2749124;11.88362;
[-25.752033503562366, 28.242675331723024];10.705294609069824;2.5635915;1.1905168;11.424532;
[-25.751953755674386, 28.24267097243909];8.987921714782715;2.0284874;1.027711;11.675923;
[-25.751877136200758, 28.24266609239542];8.670615196228027;1.9560628;1.2904748;11.089344;
[-25.751808312619985, 28.242661162576084];7.655858039855957;2.7150247;1.3036429;11.097125;
[-25.751746385256386, 28.242655607997953];6.837583541870117;2.9538465;1.252766;11.741165;
[-25.751711396738393, 28.242652023112065];3.519166946411133;2.5384524;0.87567925;11.150994;
[-25.75168486585222, 28.24265236720008];2.677706241607666;1.8914193;0.4225766;11.175535;
[-25.751656614420895, 28.24265134864847];2.7243075370788574;3.3387144;0.97623575;11.294646;
[-25.75161760718983, 28.242649283179883];4.525025844573975;3.0454245;0.99658644;11.349713;
[-25.751570282288142, 28.24264665632696];4.525025844573975;2.380435;1.3138182;11.572374;
[-25.751506197828625, 28.24264476849575];6.274963855743408;2.7509377;1.7363948;14.602236;
[-25.751430703384695, 28.242640840053635];7.190553188323975;2.795829;1.1408371;11.230003;
[-25.75133527726005, 28.24262949675591];7.190553188323975;2.8377275;1.0702082;11.745954;
[-25.751223460410444, 28.242618194344573];10.437775611877441;2.3331497;1.4736311;13.980941;
[-25.751112762213197, 28.242611497885793];11.983642578125;2.3289597;2.0572178;11.808802;
[-25.750994123914854, 28.242605071545178];11.983642578125;1.8830396;2.8862102;13.351266;
[-25.750863711684516, 28.242593477591765];12.698650360107422;1.8614918;2.2625206;14.322115;
[-25.75073391785604, 28.242578916984183];13.788254737854004;1.7621324;2.1493945;12.36246;
[-25.750618235458592, 28.242570429786248];13.020303726196289;2.8592753;2.7150247;12.649166;
[-25.750514475476184, 28.24256119235204];11.039921760559082;3.1292217;2.5210943;12.11466;
[-25.750425583244088, 28.242555472011666];9.199929237365723;2.6378117;1.4826094;12.539632;
[-25.750347685471557, 28.24255039082015];7.791852951049805;2.2008698;1.9614497;11.519701;
[-25.750285326710063, 28.24254519482432];6.033941745758057;2.8119898;1.3215994;11.711238;
[-25.75023519949428, 28.242537030066902];4.774942398071289;1.4191631;2.735974;11.64001;
[-25.750186025922748, 28.24252851667724];4.4558210372924805;1.5113398;2.2182279;11.334749;
[-25.75015206312365, 28.24250074588089];3.868783950805664;2.4995465;2.9496565;11.30961;
[-25.750126730684052, 28.24246186618746];3.994790554046631;2.4301147;3.0921116;11.247959;
[-25.750110340994084, 28.242415344859925];4.381274700164795;3.3692403;3.0765493;11.016919;
[-25.750090994860372, 28.242348237129168];4.381274700164795;4.212598;1.8513165;11.486781;
[-25.75008518338007, 28.24227011493474];6.118373870849609;4.361038;1.38325;12.992734;
[-25.750084536208295, 28.242197923325882];6.190560340881348;8.72088;8.151658;16.498444;
[-25.750082881651238, 28.242077292267904];9.166566848754883;4.320337;1.9177556;13.995905;
[-25.750080650976216, 28.241942613193594];10.964519500732422;3.2136173;1.8495208;12.6222315;
[-25.750081297903993, 28.241786858895587];12.391002655029297;4.845266;2.3068132;13.881581;
[-25.750088113964733, 28.241627097433607];12.618539810180664;2.9047651;1.5981296;13.680469;
[-25.750098852994782, 28.2413993508002];15.615872383117676;4.2784386;1.7723078;13.628395;
[-25.750110973542885, 28.241160244186517];20.61587142944336;4.921282;1.9728222;12.4869585;
[-25.75012117698497, 28.240931297402355];19.404909133911133;5.218761;3.663727;14.797363;
[-25.750124874504085, 28.24078376719791];10.81082534790039;6.171055;2.0362685;12.187085;
[-25.7501420073838, 28.240671029601614];10.125935554504395;3.4997244;1.8100165;11.753136;
[-25.75014891882086, 28.2405688153525];8.506451606750488;3.2800562;1.1468226;11.319786;
[-25.750165222013, 28.240486307702348];6.0277934074401855;3.4638114;0.7206547;11.847707;
[-25.750187100077866, 28.24041826632113];4.616006851196289;3.4123359;0.54168814;10.849325;
[-25.750187100077866, 28.24041826632113];4.616006851196289;1.5239093;0.19093758;10.498574;
[-25.750187100077866, 28.24041826632113];4.616006851196289;0.16879122;0.14784196;10.457873;
[-25.750187100077866, 28.24041826632113];4.616006851196289;0.1412579;0.093373865;10.390836;
[-25.750187100077866, 28.24041826632113];4.616006851196289;0.15741876;0.095169514;10.392631;
[-25.750187100077866, 28.24041826632113];4.616006851196289;0.15981296;0.094570965;10.414778;
[-25.750187100077866, 28.24041826632113];4.616006851196289;0.17238252;0.15741876;10.41777;
[-25.750187100077866, 28.24041826632113];4.616006851196289;0.28491;0.33638534;10.8182;
[-25.750187100077866, 28.24041826632113];4.616006851196289;0.19273324;0.15562311;10.478823;
[-25.750187100077866, 28.24041826632113];4.616006851196289;2.2397757;0.545878;10.933122;
[-25.750187100077866, 28.24041826632113];4.616006851196289;3.1998506;0.8774749;12.06139;
[-25.750222446399516, 28.240216813529614];0.0;1.9428947;0.9792285;12.159552;
[-25.75022986809243, 28.240154724470294];3.8620495796203613;1.134253;1.9213469;11.362882;
[-25.750231182051337, 28.24010684063885];3.982837677001953;1.2132617;3.0310593;11.076775;
[-25.750215653192704, 28.240056146098944];4.961224555969238;2.6856956;4.484938;10.8152075;
[-25.750161115813, 28.240010640371295];7.661291122436523;4.0186677;5.1918263;11.413159;
[-25.750080047012624, 28.239985279928806];11.00216293334961;3.8684313;5.011064;11.637616;
[-25.749963333235648, 28.239958687519348];14.091180801391602;8.5862055;3.122039;16.515802;
[-25.74983952161721, 28.239944547064663];15.551969528198242;2.8335378;1.75076;11.559206;
[-25.74968045731116, 28.239925617912707];18.769792556762695;3.4638114;2.3127987;13.508086;
[-25.749509670710122, 28.23991136327654];18.769792556762695;4.666898;2.2810757;14.024036;
[-25.74930847021111, 28.23990532858646];22.200654983520508;2.067393;1.4562732;11.38383;
[-25.749081389979057, 28.23990125366299];24.98448944091797;2.231396;2.534861;12.940062;
[-25.74883128040429, 28.239876021850126];27.379962921142578;3.5595794;4.8997335;19.570803;
[-25.748589085330753, 28.239857300697338];27.361392974853516;4.1665096;3.3662477;12.61864;
[-25.74832800100478, 28.239839246747312];28.249021530151367;2.3062148;4.8698063;13.429077;
[-25.74802714657315, 28.239839895128295];31.76951026916504;2.516306;4.6686935;17.960703;
[-25.747746519771656, 28.239847059512712];32.48006820678711;3.6050692;1.9907787;13.594875;
[-25.74745613547057, 28.23985218107821];32.98413848876953;4.19524;1.7328035;15.324687;
[-25.74715149571395, 28.239845076693236];32.64936828613281;2.8113914;4.919486;17.365145;
[-25.746856209001052, 28.239834037815008];32.51570129394531;2.4756045;2.0644004;13.600862;
[-25.74658054236915, 28.23980987368228];30.986528396606445;1.7597382;2.9041667;12.854469;
[-25.74630770014046, 28.23978157146389];30.295164108276367;4.677073;1.7651252;12.846089;
[-25.746044774801703, 28.23975193901265];28.6191463470459;6.9144545;2.9999347;17.848175;
[-25.745802634709037, 28.239725670041025];25.931594848632813;6.8079123;4.383185;18.252794;
[-25.745589575507083, 28.239694987198664];24.133724212646484;2.815581;1.7316064;12.533048;
[-25.745387026625593, 28.239670971317114];23.41267967224121;2.022502;2.3319526;12.048222;
[-25.745188601295517, 28.239649055528574];22.493038177490234;2.4708161;1.875857;12.175713;
[-25.74498628874149, 28.239630490628805];23.112245559692383;2.2541409;2.4247277;11.753735;
[-25.744788118997885, 28.239610524803876];23.112245559692383;4.2293572;1.6172832;14.101848;
[-25.744571735198193, 28.239592640030633];24.075607299804688;4.9733553;2.195483;16.545132;
[-25.74433766422319, 28.23957515715369];25.90980339050293;4.1036615;4.607043;16.8462;
[-25.744096770907433, 28.239559511172];27.33447265625;5.442619;1.9021933;12.477981;
[-25.74386477396532, 28.239542400774];25.848581314086914;7.385514;2.0506337;14.223952;
[-25.743652253105918, 28.239517750402936];23.66916847229004;7.169437;2.2972364;15.5754795;
[-25.743469194195153, 28.239499985982384];21.881580352783203;4.3658266;1.4562732;16.09921;
[-25.743346890988256, 28.23949166120385];15.484784126281738;4.8763905;1.2653356;12.885593;
[-25.743244478194853, 28.23948489293529];12.710354804992676;3.0615854;1.0618285;12.121244;
[-25.743162395951895, 28.239476458274407];10.951866149902344;3.2136173;0.7338228;11.127052;
[-25.74312082251518, 28.239472724955945];6.096270561218262;1.7100586;0.6607997;11.079168;
[-25.743080743445955, 28.239466952614233];5.120137691497803;2.4516625;0.7308301;11.848905;
[-25.7430512430548, 28.239465609628898];3.4912326335906982;3.0059202;0.45429978;11.420342;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;1.9919758;0.2813187;10.545261;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.33997664;0.47225627;10.490194;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2645593;0.18435353;10.414778;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2621651;0.10354923;10.5362835;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.24839842;0.10594343;10.524911;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.25617957;0.13467385;10.526108;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2633622;0.11731588;10.444705;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.29987377;0.109534726;10.515932;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.33758244;0.18914193;10.480618;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2693477;0.107739076;10.514136;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.31244332;0.11671733;10.55843;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.35434186;0.11971009;10.486604;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2621651;0.10115502;10.508151;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2693477;0.11552023;10.460866;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2777274;0.09876082;10.468048;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2873042;0.10115502;10.475231;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.28790274;0.11911154;10.466252;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.27114335;0.093972415;10.432734;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.30526072;0.11492168;10.441113;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.25617957;0.108337626;10.514735;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.25737667;0.11671733;10.471041;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.28670564;0.11791443;10.456078;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2801216;0.11133038;10.459669;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.260968;0.12270284;10.474632;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2621651;0.10654198;10.5045595;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.3309984;0.11312603;10.497976;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2717419;0.11552023;10.497377;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.260968;0.12210429;10.488997;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.27712885;0.08619126;10.456676;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.25079262;0.095768064;10.453085;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.26156655;0.12868834;10.526108;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.28550854;0.12629414;10.459669;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.25258827;0.12090719;10.46326;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.31663316;0.1376666;10.42615;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.33638534;0.16400282;10.469246;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.23882163;0.15083471;10.415376;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.24181437;0.10534488;10.429143;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.26755205;0.08200141;10.45069;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.2669535;0.13946225;10.569203;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;0.4794389;0.2765303;10.890625;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;1.9315223;0.31064767;10.848128;
[-25.74304078426471, 28.23946330487678];1.4732296466827393;2.456451;0.7469909;11.191696;
[-25.743016383873435, 28.239464788234734];3.3737175464630127;2.6886885;0.74519527;11.556213;
[-25.742965969752188, 28.239466053740898];5.659662246704102;3.208829;2.3744495;11.180324;
[-25.742903446042476, 28.23948045029598];7.641712188720703;3.930082;3.390788;11.725603;
[-25.74281497243367, 28.239522518907208];11.109054565429688;5.1002483;5.141548;15.31092;
